id,mo,day,yr,time,rookery,rkname,island,sex,wgt,tagmark,tagno,sheared,tagged,handled,plen
16174,8,30,1968,0,12,ZAR,1,M,8.5,U,,N,N,N,
16175,8,30,1968,0,12,ZAR,1,M,6.5,U,,N,N,N,
16176,8,30,1968,0,12,ZAR,1,M,8.5,U,,N,N,N,
16177,8,30,1968,0,12,ZAR,1,M,9.5,U,,N,N,N,
16178,8,30,1968,0,12,ZAR,1,M,7.5,U,,N,N,N,
16179,8,30,1968,0,12,ZAR,1,M,8.5,U,,N,N,N,
16180,8,30,1968,0,12,ZAR,1,M,9,U,,N,N,N,
16181,8,30,1968,0,12,ZAR,1,M,7.5,U,,N,N,N,
16182,8,30,1968,0,12,ZAR,1,M,9.5,U,,N,N,N,
16183,8,30,1968,0,12,ZAR,1,M,15,U,,N,N,N,
16184,8,30,1968,0,12,ZAR,1,M,11,U,,N,N,N,
16185,8,30,1968,0,12,ZAR,1,M,9,U,,N,N,N,
16186,8,30,1968,0,12,ZAR,1,M,8.5,U,,N,N,N,
16187,8,30,1968,0,12,ZAR,1,M,8,U,,N,N,N,
16188,8,30,1968,0,12,ZAR,1,M,8.5,U,,N,N,N,
16189,8,30,1968,0,12,ZAR,1,M,12.5,U,,N,N,N,
16190,8,30,1968,0,12,ZAR,1,M,8,U,,N,N,N,
16191,8,30,1968,0,12,ZAR,1,M,7,U,,N,N,N,
16192,8,30,1968,0,12,ZAR,1,M,7,U,,N,N,N,
16193,8,30,1968,0,12,ZAR,1,M,9,U,,N,N,N,
16194,8,30,1968,0,12,ZAR,1,M,5.5,U,,N,N,N,
16195,8,30,1968,0,12,ZAR,1,M,8,U,,N,N,N,
16196,8,30,1968,0,12,ZAR,1,M,9.5,U,,N,N,N,
16197,8,30,1968,0,12,ZAR,1,M,11,U,,N,N,N,
16198,8,30,1968,0,12,ZAR,1,M,8,U,,N,N,N,
16199,8,30,1968,0,12,ZAR,1,M,8,U,,N,N,N,
16200,8,30,1968,0,12,ZAR,1,M,9,U,,N,N,N,
16201,8,30,1968,0,12,ZAR,1,M,11.5,U,,N,N,N,
16202,8,30,1968,0,12,ZAR,1,M,12,U,,N,N,N,
16203,8,30,1968,0,12,ZAR,1,M,7,U,,N,N,N,
16204,8,30,1968,0,12,ZAR,1,M,8.5,U,,N,N,N,
16205,8,30,1968,0,12,ZAR,1,M,5.5,U,,N,N,N,
16206,8,30,1968,0,12,ZAR,1,M,9.5,U,,N,N,N,
16207,8,30,1968,0,12,ZAR,1,M,10,U,,N,N,N,
16208,8,30,1968,0,12,ZAR,1,M,11.5,U,,N,N,N,
16209,8,30,1968,0,12,ZAR,1,M,9,U,,N,N,N,
16210,8,30,1968,0,12,ZAR,1,M,9.5,U,,N,N,N,
16211,8,30,1968,0,12,ZAR,1,M,11,U,,N,N,N,
16212,8,30,1968,0,12,ZAR,1,M,10.5,U,,N,N,N,
16213,8,30,1968,0,12,ZAR,1,M,8.5,U,,N,N,N,
16214,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16215,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16216,8,30,1968,0,12,ZAR,1,F,7.5,U,,N,N,N,
16217,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16218,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16219,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16220,8,30,1968,0,12,ZAR,1,F,5,U,,N,N,N,
16221,8,30,1968,0,12,ZAR,1,F,7.5,U,,N,N,N,
16222,8,30,1968,0,12,ZAR,1,F,6,U,,N,N,N,
16223,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16224,8,30,1968,0,12,ZAR,1,F,5,U,,N,N,N,
16225,8,30,1968,0,12,ZAR,1,F,9.5,U,,N,N,N,
16226,8,30,1968,0,12,ZAR,1,F,9.5,U,,N,N,N,
16227,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16228,8,30,1968,0,12,ZAR,1,F,8.5,U,,N,N,N,
16229,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16230,8,30,1968,0,12,ZAR,1,F,10,U,,N,N,N,
16231,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16232,8,30,1968,0,12,ZAR,1,F,4,U,,N,N,N,
16233,8,30,1968,0,12,ZAR,1,F,6,U,,N,N,N,
16234,8,30,1968,0,12,ZAR,1,F,10,U,,N,N,N,
16235,8,30,1968,0,12,ZAR,1,F,6,U,,N,N,N,
16236,8,30,1968,0,12,ZAR,1,F,10,U,,N,N,N,
16237,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16238,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16239,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16240,8,30,1968,0,12,ZAR,1,F,10.5,U,,N,N,N,
16241,8,30,1968,0,12,ZAR,1,F,9.5,U,,N,N,N,
16242,8,30,1968,0,12,ZAR,1,F,11,U,,N,N,N,
16243,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16244,8,30,1968,0,12,ZAR,1,F,7.5,U,,N,N,N,
16245,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16246,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16247,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16248,8,30,1968,0,12,ZAR,1,F,9.5,U,,N,N,N,
16249,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16250,8,30,1968,0,12,ZAR,1,F,11,U,,N,N,N,
16251,8,30,1968,0,12,ZAR,1,F,7.5,U,,N,N,N,
16252,8,30,1968,0,12,ZAR,1,F,8.5,U,,N,N,N,
16253,8,30,1968,0,12,ZAR,1,F,6.5,U,,N,N,N,
16254,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16255,8,30,1968,0,12,ZAR,1,F,9.5,U,,N,N,N,
16256,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16257,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16258,8,30,1968,0,12,ZAR,1,F,9.5,U,,N,N,N,
16259,8,30,1968,0,12,ZAR,1,F,12,U,,N,N,N,
16260,8,30,1968,0,12,ZAR,1,F,8.5,U,,N,N,N,
16261,8,30,1968,0,12,ZAR,1,F,6.5,U,,N,N,N,
16262,8,30,1968,0,12,ZAR,1,F,9.5,U,,N,N,N,
16263,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16264,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16265,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16266,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16267,8,30,1968,0,12,ZAR,1,F,10,U,,N,N,N,
16268,8,30,1968,0,12,ZAR,1,F,7.5,U,,N,N,N,
16269,8,30,1968,0,12,ZAR,1,F,5.5,U,,N,N,N,
16270,8,30,1968,0,12,ZAR,1,F,11,U,,N,N,N,
16271,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16272,8,30,1968,0,12,ZAR,1,F,10,U,,N,N,N,
16273,8,30,1968,0,12,ZAR,1,F,7.5,U,,N,N,N,
16274,8,30,1968,0,12,ZAR,1,F,11.5,U,,N,N,N,
16275,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16276,8,30,1968,0,12,ZAR,1,F,10.5,U,,N,N,N,
16277,8,30,1968,0,12,ZAR,1,F,10,U,,N,N,N,
16278,8,30,1968,0,12,ZAR,1,F,5,U,,N,N,N,
16279,8,30,1968,0,12,ZAR,1,F,9.5,U,,N,N,N,
16280,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16281,8,30,1968,0,12,ZAR,1,F,7.5,U,,N,N,N,
16282,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16283,8,30,1968,0,12,ZAR,1,F,6,U,,N,N,N,
16284,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16285,8,30,1968,0,12,ZAR,1,F,6.5,U,,N,N,N,
16286,8,30,1968,0,12,ZAR,1,F,8.5,U,,N,N,N,
16287,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16288,8,30,1968,0,12,ZAR,1,F,7.5,U,,N,N,N,
16289,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16290,8,30,1968,0,12,ZAR,1,F,8.5,U,,N,N,N,
16291,8,30,1968,0,12,ZAR,1,F,11.5,U,,N,N,N,
16292,8,30,1968,0,12,ZAR,1,F,8.5,U,,N,N,N,
16293,8,30,1968,0,12,ZAR,1,F,6.5,U,,N,N,N,
16294,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16295,8,30,1968,0,12,ZAR,1,F,10,U,,N,N,N,
16296,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16297,8,30,1968,0,12,ZAR,1,F,9,U,,N,N,N,
16298,8,30,1968,0,12,ZAR,1,F,6.5,U,,N,N,N,
16299,8,30,1968,0,12,ZAR,1,F,8.5,U,,N,N,N,
16300,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16301,8,30,1968,0,12,ZAR,1,F,8.5,U,,N,N,N,
16302,8,30,1968,0,12,ZAR,1,F,10.5,U,,N,N,N,
16303,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16304,8,30,1968,0,12,ZAR,1,F,10,U,,N,N,N,
16305,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16306,8,30,1968,0,12,ZAR,1,F,11,U,,N,N,N,
16307,8,30,1968,0,12,ZAR,1,F,6,U,,N,N,N,
16308,8,30,1968,0,12,ZAR,1,F,8,U,,N,N,N,
16309,8,30,1968,0,12,ZAR,1,F,6,U,,N,N,N,
16310,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16311,8,30,1968,0,12,ZAR,1,F,7,U,,N,N,N,
16312,8,30,1968,0,12,ZAR,1,F,11.5,U,,N,N,N,
16313,8,30,1968,0,12,ZAR,1,F,9.5,U,,N,N,N,
16314,8,30,1968,0,3,REE,1,M,6,U,,N,N,N,
16315,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16316,8,30,1968,0,3,REE,1,M,11,U,,N,N,N,
16317,8,30,1968,0,3,REE,1,M,8.5,U,,N,N,N,
16318,8,30,1968,0,3,REE,1,M,7.5,U,,N,N,N,
16319,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16320,8,30,1968,0,3,REE,1,M,8.5,U,,N,N,N,
16321,8,30,1968,0,3,REE,1,M,8.5,U,,N,N,N,
16322,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16323,8,30,1968,0,3,REE,1,M,8.5,U,,N,N,N,
16324,8,30,1968,0,3,REE,1,M,7.5,U,,N,N,N,
16325,8,30,1968,0,3,REE,1,M,8.5,U,,N,N,N,
16326,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16327,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16328,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16329,8,30,1968,0,3,REE,1,M,13,U,,N,N,N,
16330,8,30,1968,0,3,REE,1,M,7.5,U,,N,N,N,
16331,8,30,1968,0,3,REE,1,M,7,U,,N,N,N,
16332,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16333,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16334,8,30,1968,0,3,REE,1,M,9.5,U,,N,N,N,
16335,8,30,1968,0,3,REE,1,M,8.5,U,,N,N,N,
16336,8,30,1968,0,3,REE,1,M,8,U,,N,N,N,
16337,8,30,1968,0,3,REE,1,M,7,U,,N,N,N,
16338,8,30,1968,0,3,REE,1,M,9.5,U,,N,N,N,
16339,8,30,1968,0,3,REE,1,M,10.5,U,,N,N,N,
16340,8,30,1968,0,3,REE,1,M,11,U,,N,N,N,
16341,8,30,1968,0,3,REE,1,M,13,U,,N,N,N,
16342,8,30,1968,0,3,REE,1,M,12.5,U,,N,N,N,
16343,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16344,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16345,8,30,1968,0,3,REE,1,M,10.5,U,,N,N,N,
16346,8,30,1968,0,3,REE,1,M,9.5,U,,N,N,N,
16347,8,30,1968,0,3,REE,1,M,11,U,,N,N,N,
16348,8,30,1968,0,3,REE,1,M,12.5,U,,N,N,N,
16349,8,30,1968,0,3,REE,1,M,11.5,U,,N,N,N,
16350,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16351,8,30,1968,0,3,REE,1,M,8,U,,N,N,N,
16352,8,30,1968,0,3,REE,1,M,9.5,U,,N,N,N,
16353,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16354,8,30,1968,0,3,REE,1,M,12.5,U,,N,N,N,
16355,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16356,8,30,1968,0,3,REE,1,M,8.5,U,,N,N,N,
16357,8,30,1968,0,3,REE,1,M,6.5,U,,N,N,N,
16358,8,30,1968,0,3,REE,1,M,8.5,U,,N,N,N,
16359,8,30,1968,0,3,REE,1,M,8,U,,N,N,N,
16360,8,30,1968,0,3,REE,1,M,7.5,U,,N,N,N,
16361,8,30,1968,0,3,REE,1,M,8.5,U,,N,N,N,
16362,8,30,1968,0,3,REE,1,M,11,U,,N,N,N,
16363,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16364,8,30,1968,0,3,REE,1,M,9.5,U,,N,N,N,
16365,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16366,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16367,8,30,1968,0,3,REE,1,M,12.5,U,,N,N,N,
16368,8,30,1968,0,3,REE,1,M,10.5,U,,N,N,N,
16369,8,30,1968,0,3,REE,1,M,11.5,U,,N,N,N,
16370,8,30,1968,0,3,REE,1,M,6,U,,N,N,N,
16371,8,30,1968,0,3,REE,1,M,11,U,,N,N,N,
16372,8,30,1968,0,3,REE,1,M,9.5,U,,N,N,N,
16373,8,30,1968,0,3,REE,1,M,11,U,,N,N,N,
16374,8,30,1968,0,3,REE,1,M,10.5,U,,N,N,N,
16375,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16376,8,30,1968,0,3,REE,1,M,11,U,,N,N,N,
16377,8,30,1968,0,3,REE,1,M,6.5,U,,N,N,N,
16378,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16379,8,30,1968,0,3,REE,1,M,9.5,U,,N,N,N,
16380,8,30,1968,0,3,REE,1,M,12,U,,N,N,N,
16381,8,30,1968,0,3,REE,1,M,7.5,U,,N,N,N,
16382,8,30,1968,0,3,REE,1,M,11,U,,N,N,N,
16383,8,30,1968,0,3,REE,1,M,8,U,,N,N,N,
16384,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16385,8,30,1968,0,3,REE,1,M,10.5,U,,N,N,N,
16386,8,30,1968,0,3,REE,1,M,10.5,U,,N,N,N,
16387,8,30,1968,0,3,REE,1,M,11.5,U,,N,N,N,
16388,8,30,1968,0,3,REE,1,M,9.5,U,,N,N,N,
16389,8,30,1968,0,3,REE,1,M,8,U,,N,N,N,
16390,8,30,1968,0,3,REE,1,M,11,U,,N,N,N,
16391,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16392,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16393,8,30,1968,0,3,REE,1,M,9.5,U,,N,N,N,
16394,8,30,1968,0,3,REE,1,M,8.5,U,,N,N,N,
16395,8,30,1968,0,3,REE,1,M,8.5,U,,N,N,N,
16396,8,30,1968,0,3,REE,1,M,11,U,,N,N,N,
16397,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16398,8,30,1968,0,3,REE,1,M,7.5,U,,N,N,N,
16399,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16400,8,30,1968,0,3,REE,1,M,9.5,U,,N,N,N,
16401,8,30,1968,0,3,REE,1,M,8,U,,N,N,N,
16402,8,30,1968,0,3,REE,1,M,6.5,U,,N,N,N,
16403,8,30,1968,0,3,REE,1,M,13,U,,N,N,N,
16404,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16405,8,30,1968,0,3,REE,1,M,11.5,U,,N,N,N,
16406,8,30,1968,0,3,REE,1,M,7.5,U,,N,N,N,
16407,8,30,1968,0,3,REE,1,M,12.5,U,,N,N,N,
16408,8,30,1968,0,3,REE,1,M,10,U,,N,N,N,
16409,8,30,1968,0,3,REE,1,M,11.5,U,,N,N,N,
16410,8,30,1968,0,3,REE,1,M,8.5,U,,N,N,N,
16411,8,30,1968,0,3,REE,1,M,9,U,,N,N,N,
16412,8,30,1968,0,3,REE,1,M,10.5,U,,N,N,N,
16413,8,30,1968,0,3,REE,1,M,15.5,U,,N,N,N,
16414,8,30,1968,0,3,REE,1,F,7,U,,N,N,N,
16415,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16416,8,30,1968,0,3,REE,1,F,6.5,U,,N,N,N,
16417,8,30,1968,0,3,REE,1,F,7.5,U,,N,N,N,
16418,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16419,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16420,8,30,1968,0,3,REE,1,F,6,U,,N,N,N,
16421,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16422,8,30,1968,0,3,REE,1,F,7.5,U,,N,N,N,
16423,8,30,1968,0,3,REE,1,F,7,U,,N,N,N,
16424,8,30,1968,0,3,REE,1,F,8.5,U,,N,N,N,
16425,8,30,1968,0,3,REE,1,F,9.5,U,,N,N,N,
16426,8,30,1968,0,3,REE,1,F,6.5,U,,N,N,N,
16427,8,30,1968,0,3,REE,1,F,7.5,U,,N,N,N,
16428,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16429,8,30,1968,0,3,REE,1,F,7.5,U,,N,N,N,
16430,8,30,1968,0,3,REE,1,F,5.5,U,,N,N,N,
16431,8,30,1968,0,3,REE,1,F,6.5,U,,N,N,N,
16432,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16433,8,30,1968,0,3,REE,1,F,8.5,U,,N,N,N,
16434,8,30,1968,0,3,REE,1,F,7.5,U,,N,N,N,
16435,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16436,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16437,8,30,1968,0,3,REE,1,F,10,U,,N,N,N,
16438,8,30,1968,0,3,REE,1,F,10,U,,N,N,N,
16439,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16440,8,30,1968,0,3,REE,1,F,7.5,U,,N,N,N,
16441,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16442,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16443,8,30,1968,0,3,REE,1,F,8.5,U,,N,N,N,
16444,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16445,8,30,1968,0,3,REE,1,F,11,U,,N,N,N,
16446,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16447,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16448,8,30,1968,0,3,REE,1,F,9.5,U,,N,N,N,
16449,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16450,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16451,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16452,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16453,8,30,1968,0,3,REE,1,F,8.5,U,,N,N,N,
16454,8,30,1968,0,3,REE,1,F,10,U,,N,N,N,
16455,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16456,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16457,8,30,1968,0,3,REE,1,F,10,U,,N,N,N,
16458,8,30,1968,0,3,REE,1,F,8.5,U,,N,N,N,
16459,8,30,1968,0,3,REE,1,F,7,U,,N,N,N,
16460,8,30,1968,0,3,REE,1,F,10,U,,N,N,N,
16461,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16462,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16463,8,30,1968,0,3,REE,1,F,11,U,,N,N,N,
16464,8,30,1968,0,3,REE,1,F,7.5,U,,N,N,N,
16465,8,30,1968,0,3,REE,1,F,11.5,U,,N,N,N,
16466,8,30,1968,0,3,REE,1,F,5.5,U,,N,N,N,
16467,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16468,8,30,1968,0,3,REE,1,F,6.5,U,,N,N,N,
16469,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16470,8,30,1968,0,3,REE,1,F,9.5,U,,N,N,N,
16471,8,30,1968,0,3,REE,1,F,10,U,,N,N,N,
16472,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16473,8,30,1968,0,3,REE,1,F,10,U,,N,N,N,
16474,8,30,1968,0,3,REE,1,F,9.5,U,,N,N,N,
16475,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16476,8,30,1968,0,3,REE,1,F,11,U,,N,N,N,
16477,8,30,1968,0,3,REE,1,F,7.5,U,,N,N,N,
16478,8,30,1968,0,3,REE,1,F,6,U,,N,N,N,
16479,8,30,1968,0,3,REE,1,F,7.5,U,,N,N,N,
16480,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16481,8,30,1968,0,3,REE,1,F,7.5,U,,N,N,N,
16482,8,30,1968,0,3,REE,1,F,9.5,U,,N,N,N,
16483,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16484,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16485,8,30,1968,0,3,REE,1,F,8.5,U,,N,N,N,
16486,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16487,8,30,1968,0,3,REE,1,F,10,U,,N,N,N,
16488,8,30,1968,0,3,REE,1,F,10,U,,N,N,N,
16489,8,30,1968,0,3,REE,1,F,8.5,U,,N,N,N,
16490,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16491,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16492,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16493,8,30,1968,0,3,REE,1,F,10,U,,N,N,N,
16494,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16495,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16496,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16497,8,30,1968,0,3,REE,1,F,7,U,,N,N,N,
16498,8,30,1968,0,3,REE,1,F,7,U,,N,N,N,
16499,8,30,1968,0,3,REE,1,F,7.5,U,,N,N,N,
16500,8,30,1968,0,3,REE,1,F,7.5,U,,N,N,N,
16501,8,30,1968,0,3,REE,1,F,6,U,,N,N,N,
16502,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16503,8,30,1968,0,3,REE,1,F,6,U,,N,N,N,
16504,8,30,1968,0,3,REE,1,F,8,U,,N,N,N,
16505,8,30,1968,0,3,REE,1,F,11.5,U,,N,N,N,
16506,8,30,1968,0,3,REE,1,F,9,U,,N,N,N,
16507,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16508,8,30,1968,0,3,REE,1,F,8.5,U,,N,N,N,
16509,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16510,8,30,1968,0,3,REE,1,F,8.5,U,,N,N,N,
16511,8,30,1968,0,3,REE,1,F,10.5,U,,N,N,N,
16512,8,30,1968,0,3,REE,1,F,12,U,,N,N,N,
16513,8,30,1968,0,3,REE,1,F,9.5,U,,N,N,N,
16514,8,31,1967,0,17,NEP,1,M,9.5,U,,N,N,N,
16515,8,31,1967,0,17,NEP,1,M,9,U,,N,N,N,
16516,8,31,1967,0,17,NEP,1,M,8.5,U,,N,N,N,
16517,8,31,1967,0,17,NEP,1,M,10,U,,N,N,N,
16518,8,31,1967,0,17,NEP,1,M,10,U,,N,N,N,
16519,8,31,1967,0,17,NEP,1,M,10,U,,N,N,N,
16520,8,31,1967,0,17,NEP,1,M,9.5,U,,N,N,N,
16521,8,31,1967,0,17,NEP,1,M,9.5,U,,N,N,N,
16522,8,31,1967,0,17,NEP,1,M,10.5,U,,N,N,N,
16523,8,31,1967,0,17,NEP,1,M,10,U,,N,N,N,
16524,8,31,1967,0,17,NEP,1,M,10.5,U,,N,N,N,
16525,8,31,1967,0,17,NEP,1,M,10,U,,N,N,N,
16526,8,31,1967,0,17,NEP,1,M,8.5,U,,N,N,N,
16527,8,31,1967,0,17,NEP,1,M,10,U,,N,N,N,
16528,8,31,1967,0,17,NEP,1,M,10,U,,N,N,N,
16529,8,31,1967,0,17,NEP,1,M,9.5,U,,N,N,N,
16530,8,31,1967,0,17,NEP,1,M,9,U,,N,N,N,
16531,8,31,1967,0,17,NEP,1,M,9.5,U,,N,N,N,
16532,8,31,1967,0,17,NEP,1,M,11,U,,N,N,N,
16533,8,31,1967,0,17,NEP,1,M,7.5,U,,N,N,N,
16534,8,31,1967,0,17,NEP,1,M,10,U,,N,N,N,
16535,8,31,1967,0,17,NEP,1,M,6.5,U,,N,N,N,
16536,8,31,1967,0,17,NEP,1,M,9.5,U,,N,N,N,
16537,8,31,1967,0,17,NEP,1,M,9,U,,N,N,N,
16538,8,31,1967,0,17,NEP,1,M,10,U,,N,N,N,
16539,8,31,1967,0,17,NEP,1,M,11,U,,N,N,N,
16540,8,31,1967,0,17,NEP,1,M,10.5,U,,N,N,N,
16541,8,31,1967,0,17,NEP,1,M,10.5,U,,N,N,N,
16542,8,31,1967,0,17,NEP,1,M,11,U,,N,N,N,
16543,8,31,1967,0,17,NEP,1,M,11.5,U,,N,N,N,
16544,8,31,1967,0,17,NEP,1,M,8.5,U,,N,N,N,
16545,8,31,1967,0,17,NEP,1,M,11,U,,N,N,N,
16546,8,31,1967,0,17,NEP,1,M,10,U,,N,N,N,
16547,8,31,1967,0,17,NEP,1,M,11,U,,N,N,N,
16548,8,31,1967,0,17,NEP,1,M,10.5,U,,N,N,N,
16549,8,31,1967,0,17,NEP,1,M,11.5,U,,N,N,N,
16550,8,31,1967,0,17,NEP,1,M,10.5,U,,N,N,N,
16551,8,31,1967,0,17,NEP,1,M,9.5,U,,N,N,N,
16552,8,31,1967,0,17,NEP,1,M,7.5,U,,N,N,N,
16553,8,31,1967,0,17,NEP,1,M,6.5,U,,N,N,N,
16554,8,31,1967,0,17,NEP,1,M,8.5,U,,N,N,N,
16555,8,31,1967,0,17,NEP,1,M,10.5,U,,N,N,N,
16556,8,31,1967,0,17,NEP,1,M,9,U,,N,N,N,
16557,8,31,1967,0,17,NEP,1,M,8.5,U,,N,N,N,
16558,8,31,1967,0,17,NEP,1,M,11.5,U,,N,N,N,
16559,8,31,1967,0,17,NEP,1,M,9,U,,N,N,N,
16560,8,31,1967,0,17,NEP,1,M,7.5,U,,N,N,N,
16561,8,31,1967,0,17,NEP,1,M,10.5,U,,N,N,N,
16562,8,31,1967,0,17,NEP,1,M,12.5,U,,N,N,N,
16563,8,31,1967,0,17,NEP,1,M,11,U,,N,N,N,
16564,8,31,1967,0,17,NEP,1,M,12.5,U,,N,N,N,
16565,8,31,1967,0,17,NEP,1,M,13,U,,N,N,N,
16566,8,31,1967,0,17,NEP,1,M,8.5,U,,N,N,N,
16567,8,31,1967,0,17,NEP,1,M,13,U,,N,N,N,
16568,8,31,1967,0,17,NEP,1,M,13.5,U,,N,N,N,
16569,8,31,1967,0,17,NEP,1,M,10,U,,N,N,N,
16570,8,31,1967,0,17,NEP,1,M,9.5,U,,N,N,N,
16571,8,31,1967,0,17,NEP,1,M,11.5,U,,N,N,N,
16572,8,31,1967,0,17,NEP,1,M,10.5,U,,N,N,N,
16573,8,31,1967,0,17,NEP,1,M,10.5,U,,N,N,N,
